log_TOT_POP,Percent of Population Aged 60+,PCTPOVALL_2018,MEDHHINC_2018,Unemployment_rate_2018,Urban_rural_code,Active Physicians per 100000 Population 2018 (AAMC)
11.026759932940609,12.0,16.1,47685,4.3,4,228.7
8.976641306722456,29.8,17.2,46967,5.0,3,228.7
9.85214162518454,13.4,16.8,46428,4.0,4,228.7
11.664117486567262,15.7,25.9,41820,4.1,4,228.7
10.40292861743548,23.7,14.9,55583,3.6,6,228.7
9.977295479680848,22.6,19.9,42768,5.6,3,228.7
9.570877846729212,31.8,21.5,42513,4.0,4,228.7
9.483720659717104,21.4,30.5,32868,6.2,6,228.7
10.297251130669952,23.5,16.1,51338,3.5,4,228.7
9.03025631012242,25.6,22.8,39114,5.1,3,228.7
9.95555804482713,24.9,24.4,38886,5.0,2,228.7
8.645938147306799,26.5,22.4,42483,3.7,6,228.7
10.007532202822729,21.8,29.3,36788,5.4,6,228.7
10.222704628596402,24.6,13.0,59362,3.7,4,228.7
9.126306376366173,21.1,22.1,41834,5.7,5,228.7
9.844480371956095,26.0,12.7,57978,3.6,2,228.7
10.594682829370829,19.1,15.2,46810,5.3,4,228.7
12.17644299077865,17.4,20.1,46628,5.1,3,228.7
11.604063316341565,17.6,14.8,56598,4.5,2,228.7
10.578292538848208,21.1,5.7,99497,3.0,4,228.7
9.619465440915834,23.5,13.8,51105,3.7,4,228.7
12.00789605941212,14.0,7.8,73309,3.4,2,228.7
10.21456871841614,19.2,24.0,46525,5.1,4,228.7
10.372897255442528,27.9,11.0,65062,3.5,2,228.7
9.872512748236698,22.1,18.1,44389,3.8,5,228.7
9.832796811913358,20.4,10.6,66901,3.6,2,228.7
10.656576769062607,21.0,21.8,43679,4.2,5,228.7
9.311994025702683,24.6,23.9,40582,4.3,4,228.7
9.990123859195675,29.3,16.1,51205,5.0,6,228.7
7.731930721948486,42.7,25.5,33908,5.5,6,228.7
9.73317361486645,34.0,14.2,44213,4.0,6,228.7
8.829665432675236,31.3,30.8,28298,5.9,6,228.7
12.21381757597762,18.9,21.9,40168,5.1,3,228.7
11.414154302870207,19.4,13.2,59673,4.4,2,228.7
8.563504094279487,21.3,18.1,45378,4.7,5,228.7
9.542445945729886,24.6,25.9,39048,5.4,6,228.7
9.025936648977904,29.7,25.4,36869,5.3,6,228.7
11.098939154318382,23.0,17.3,43510,4.7,2,228.7
10.167235474692278,24.7,16.3,45850,4.5,5,228.7
8.732304571033183,20.7,37.9,33053,4.7,6,228.7
10.300046451173296,21.3,25.7,37562,5.9,5,228.7
8.744009988096744,31.8,24.8,37265,5.0,6,228.7
7.3833681469923835,27.7,24.6,34090,5.1,6,228.7
10.14218944276619,18.8,25.6,41440,4.2,6,228.7
8.992184362173012,24.4,22.9,36310,6.5,6,228.7
9.672626800077511,23.3,31.9,34297,6.8,6,228.7
9.060911858484253,23.9,27.8,35290,6.6,4,228.7
10.702097743501133,23.0,20.2,41642,4.7,5,228.7
10.610833452495886,20.0,19.6,45680,4.0,5,228.7
10.199435369404942,21.4,24.9,37148,5.8,5,228.7
9.3803362790795,40.9,16.0,45853,5.5,6,228.7
8.826147399143558,24.7,26.3,35069,5.8,6,228.7
11.156750396073146,19.3,20.2,45234,3.7,5,228.7
8.976262255609193,24.9,27.9,33261,5.1,6,228.7
9.010547069270189,28.8,21.3,42054,5.9,4,228.7
10.085892439191387,39.8,13.8,45943,3.6,6,228.7
10.17412519037865,24.0,21.6,40965,4.4,5,228.7
11.147800635375791,24.2,15.5,43767,3.9,3,228.7
11.445759495110371,20.1,11.9,65416,3.6,2,228.7
10.482373613207029,22.3,23.6,38357,3.9,5,228.7
8.566364235422688,29.3,25.7,38352,5.0,6,228.7
9.922652721797139,21.9,25.9,39444,5.0,6,228.7
10.302565640319441,20.6,18.6,44607,4.6,5,228.7
7.867871490396322,25.5,22.7,38187,6.3,6,228.7
8.972083182851925,19.5,39.6,32691,7.4,6,228.7
10.307985526454086,26.5,14.1,51579,3.0,6,228.7
11.552751763950162,17.9,14.2,47074,4.7,4,228.7
9.08398318309966,22.0,30.8,35961,5.2,6,228.7
9.197964100908127,28.9,20.3,39361,4.6,6,228.7
9.109082539901955,25.0,23.3,41036,4.4,6,228.7
9.918376165029878,24.7,20.5,48708,4.4,4,228.7
12.210980581882756,26.8,15.6,56383,3.0,5,314.1
13.795390500292402,22.0,7.7,83695,2.3,3,314.1
4.48863636973214,31.4,0.0,0,0.0,4,314.1
11.186280779387824,25.4,8.5,73981,2.5,5,314.1
12.026993825378064,23.1,8.6,78503,2.4,4,314.1
13.060417758455252,18.6,9.7,66827,2.5,3,192.6
8.35490952835879,38.3,13.2,45311,5.5,6,192.6
11.375259823819494,18.7,13.8,51300,2.7,4,192.6
8.707978826622321,26.3,10.7,53780,2.9,6,192.6
9.129889247578555,30.7,14.7,48451,4.6,6,192.6
10.741535622348799,19.1,12.0,50941,2.7,5,192.6
10.025793676920095,23.5,7.0,76113,2.4,5,192.6
8.940498217652733,35.3,12.8,56837,4.2,3,192.6
10.708354982706481,31.8,14.1,51373,4.1,5,192.6
11.668689128953126,18.1,10.6,60444,2.4,4,192.6
9.388402871849754,30.0,13.5,47118,4.4,6,192.6
7.867871490396322,30.9,15.1,50050,3.2,4,192.6
7.028201432058005,30.1,9.7,53866,2.3,5,192.6
12.31716669303576,17.8,11.5,53381,3.1,3,192.6
8.862341963516347,24.0,8.9,61219,2.8,6,192.6
10.080168229439996,18.4,13.0,51804,2.2,5,192.6
6.748759547491679,17.4,15.5,48471,3.0,6,192.6
9.07783702216309,35.6,15.5,46417,6.7,6,192.6
8.361941906144946,39.6,14.7,47682,4.0,6,192.6
10.213175705250524,17.5,12.9,49344,3.3,5,192.6
9.52711997525166,18.7,8.8,58170,2.1,4,192.6
9.48562086171022,22.8,15.3,51155,2.4,5,192.6
9.777640842670152,29.0,13.4,49857,3.4,3,192.6
9.628853318933604,21.3,13.7,51302,2.4,6,192.6
9.711963784977375,34.6,16.2,40569,4.7,6,192.6
10.290109572842812,16.0,9.1,61927,2.3,4,192.6
10.086475553873242,18.0,12.5,54020,2.5,5,192.6
11.992297572657527,24.6,10.3,56188,3.5,4,192.6
10.600004050565678,16.9,12.7,49538,2.5,5,192.6
8.982435503560263,37.3,14.7,44248,4.5,6,192.6
8.258940462988459,32.7,14.2,44911,5.5,6,192.6
8.586905803827538,18.4,13.8,50464,3.4,5,192.6
10.579107016227857,8.8,23.9,41827,1.7,5,192.6
9.943957485089841,21.6,12.4,53447,2.5,5,192.6
10.60680781141641,25.5,13.3,54476,2.8,4,192.6
8.409385238781931,24.7,11.3,52602,2.2,6,192.6
9.366831168735615,22.7,14.7,48192,3.6,3,192.6
10.066966021528604,23.2,12.8,51835,3.6,5,192.6
8.95789673495042,20.8,13.7,51921,2.9,6,192.6
9.456966047437597,30.0,18.8,36085,5.7,6,192.6
9.36228862824824,13.9,7.6,68749,2.2,5,192.6
11.363055609326445,20.2,13.6,51594,2.7,5,192.6
9.30946146284399,36.2,8.4,60285,3.8,6,192.6
9.226410552153677,31.9,15.3,43402,4.1,6,192.6
11.092732431457451,25.4,12.3,55174,3.9,5,284.4
8.709630081951286,27.2,27.6,35249,7.9,4,284.4
9.71902370267014,24.1,13.8,54800,4.4,2,284.4
10.88889381504096,19.7,9.2,74507,5.8,3,284.4
8.788288460263619,18.6,14.8,55327,2.7,6,284.4
10.40408100573587,27.9,11.6,56099,5.0,5,284.4
8.476996001664824,30.0,11.0,56099,5.3,2,284.4
9.568923494184217,31.6,11.4,51963,4.5,6,284.4
9.414178772232386,22.5,12.0,52486,4.5,6,284.4
12.254786616320773,16.8,19.2,53251,4.4,4,284.4
10.393967601636689,25.0,12.5,52936,5.3,5,284.4
9.654833867051826,25.3,11.1,54092,5.2,6,284.4
9.492054672648171,28.1,14.3,45427,5.3,6,284.4
10.535822593699315,22.7,8.2,66597,3.6,2,284.4
10.837343115589755,21.3,20.0,47291,4.8,5,284.4
15.460410976483908,19.2,13.8,63347,4.0,1,284.4
9.842037590219906,25.6,11.8,52313,5.4,6,284.4
9.288134399416203,25.0,11.7,60572,4.0,5,284.4
11.553529835812169,16.2,13.1,63274,4.4,2,284.4
9.665864679957084,24.7,11.0,55300,5.1,4,284.4
9.877143577196525,23.1,9.2,56976,4.1,6,284.4
13.741422585610556,20.3,6.6,93540,3.1,2,284.4
9.761981590241948,27.9,13.5,51577,4.7,6,284.4
8.762958920766726,26.8,11.1,51280,4.5,6,284.4
10.440244046325468,23.5,9.7,60773,3.7,5,284.4
9.971940278170571,23.5,14.9,47484,5.3,6,284.4
9.49288426657184,26.1,9.7,55357,4.8,4,284.4
10.563646557269093,26.0,19.4,42071,6.1,6,284.4
10.458664933872619,26.3,14.2,51258,6.2,5,284.4
8.528924114291936,29.2,20.5,43330,5.8,6,284.4
9.47616019757083,24.9,13.9,47314,4.9,6,284.4
10.839051359753869,18.0,5.9,79348,4.7,2,284.4
9.007489523929735,28.8,12.3,53028,4.4,6,284.4
9.789478635924262,29.5,11.1,53553,4.7,5,284.4
8.271548374755515,28.8,20.0,41713,7.8,6,284.4
8.811354229965728,32.1,11.3,53632,5.0,5,284.4
10.801430997592224,26.0,11.5,58042,5.0,3,284.4
10.225752194718146,28.1,9.9,55247,4.5,6,284.4
10.958147953675056,19.1,25.7,41445,4.6,4,284.4
9.17076759685636,26.0,10.2,54552,4.9,6,284.4
10.540619782899379,24.8,16.3,47425,5.3,5,284.4
9.99186466315354,25.4,8.9,59117,4.9,2,284.4
9.969602954742989,34.9,7.8,56832,4.4,6,284.4
9.430037992886092,24.8,12.2,53884,7.8,6,284.4
13.188557402438805,17.6,8.6,79834,4.9,2,284.4
11.608462891679292,21.4,16.2,53884,5.4,4,284.4
11.75912907747547,13.3,4.2,93345,3.5,2,284.4
10.822035734451498,26.9,16.4,44553,5.3,5,284.4
13.460024906536761,18.7,8.0,87336,4.5,2,284.4
11.603049492632637,24.6,13.6,54063,5.8,5,284.4
9.665611001619853,23.0,17.5,43767,5.9,6,284.4
10.440682431322188,24.8,10.1,54915,4.4,5,284.4
10.48464115613515,24.6,12.6,59323,4.4,5,284.4
10.272496123633678,24.0,10.9,52959,4.7,5,284.4
10.307484917369258,22.5,21.9,42887,5.1,5,284.4
12.63970724171518,19.1,5.9,86268,3.5,2,284.4
12.060057945345282,17.2,14.4,67087,4.2,4,284.4
11.558978553429775,25.3,17.4,50684,5.6,4,284.4
10.7213713144974,26.5,12.9,53409,4.9,2,284.4
12.48545285266257,22.7,13.8,60121,4.5,2,284.4
10.535317684107266,25.4,19.5,46096,4.9,5,284.4
9.353141170607854,30.0,9.5,57422,5.2,3,284.4
9.515321941506025,28.4,14.6,48764,6.0,6,284.4
9.552581649917311,27.2,17.2,43783,7.0,5,284.4
9.416459832284596,25.4,9.0,74872,4.0,4,284.4
9.655154390148258,27.8,9.0,58384,5.3,3,284.4
10.443949645430425,22.7,4.3,88481,3.5,2,284.4
10.261231924432881,25.1,14.4,53138,5.9,6,284.4
10.433439104100595,25.5,15.2,48976,4.4,5,284.4
9.596826513486544,24.4,9.6,59901,3.8,6,284.4
10.838089604181535,23.8,8.4,61794,5.0,5,284.4
12.104161728714363,21.9,16.6,56478,5.5,3,284.4
9.960576519520256,24.2,17.8,49965,6.0,6,284.4
9.704853670249868,24.5,7.3,67460,4.3,4,284.4
9.655795128300506,26.3,14.1,47815,4.8,6,284.4
8.345930261979017,36.8,18.6,43053,6.1,6,284.4
8.605936401250625,27.5,19.7,38400,8.2,6,284.4
8.655388690167637,28.7,8.5,66319,5.2,5,284.4
10.376829353880446,24.8,13.8,53607,4.4,6,284.4
9.665484138314895,26.1,15.0,48152,4.7,6,284.4
11.873936992324088,24.6,14.2,52642,5.2,3,284.4
12.47250554494278,20.6,14.8,58222,5.0,2,284.4
10.081926582065858,26.1,20.3,40761,6.5,6,284.4
12.182542981452965,22.8,13.1,62242,4.3,4,284.4
8.84043543926657,28.6,11.4,52018,4.5,6,284.4
8.502485562543963,26.3,10.3,55198,5.4,5,284.4
9.987001152763945,28.3,10.2,56509,4.3,6,284.4
8.59932602095476,28.5,11.2,52651,6.3,3,284.4
10.708936105183218,29.3,12.7,47357,4.8,5,284.4
11.79304652487313,23.7,9.6,61508,4.9,3,284.4
9.731631045589937,26.8,17.4,49716,6.5,6,284.4
11.249051060815567,24.5,19.3,44638,6.2,4,284.4
9.35444071594994,26.0,14.4,53414,4.5,6,284.4
9.742907917860578,23.8,12.9,53532,4.2,6,284.4
9.54652685348758,25.5,7.4,66937,3.0,6,284.4
9.70094288005314,26.7,13.8,50471,5.6,6,284.4
9.522666275340724,27.5,12.3,49507,4.3,6,284.4
10.926423973878354,26.4,10.5,57197,4.6,5,284.4
13.447790555605321,17.0,6.4,86108,4.0,2,284.4
11.11329828296227,24.2,14.4,46187,5.1,4,284.4
12.557018207862534,22.7,16.1,53795,5.7,3,284.4
10.55747801789488,23.1,7.1,72247,4.1,3,284.4
10.48113970295765,20.4,11.6,56693,2.6,5,230.8
12.83561953134715,19.3,13.5,54473,3.2,3,230.8
11.323627630439628,20.8,10.1,63067,2.6,4,230.8
9.06577692078483,23.2,11.5,51649,3.2,4,230.8
9.3868953338758,27.3,14.1,45161,3.9,6,230.8
11.112447898373103,17.9,5.4,85876,2.7,2,230.8
9.63135069141981,32.2,10.1,60944,3.2,2,230.8
9.909867159500168,25.3,8.8,57092,3.3,4,230.8
10.54418287309365,23.2,13.5,48598,3.7,5,230.8
11.673009933571292,20.9,11.2,56774,3.4,2,230.8
10.172407206486922,24.3,13.8,52699,3.9,4,230.8
10.381304329495126,22.0,11.9,51730,2.8,5,230.8
9.264733855806515,25.4,15.8,44152,4.5,6,230.8
10.408737661968933,20.2,11.5,55434,2.7,5,230.8
10.8111209173191,22.6,9.4,66502,3.6,2,230.8
10.19597058192895,22.4,11.7,57441,3.0,5,230.8
10.674220579001044,21.6,10.1,58987,2.8,5,230.8
11.650711543568082,22.0,22.5,43096,4.0,4,230.8
10.658811091522749,23.5,7.6,62126,2.5,5,230.8
12.233498105854014,19.1,11.5,59251,2.6,4,230.8
10.045334276764365,25.9,14.5,47737,4.6,5,230.8
11.261665320930192,21.8,9.5,64992,3.3,2,230.8
9.702105493003431,26.2,11.2,53493,3.6,6,230.8
10.031748832480138,23.7,8.6,62251,3.7,6,230.8
9.908126774684552,25.9,13.6,52798,3.4,6,230.8
10.417896747633472,22.6,10.6,56960,2.7,6,230.8
11.096455019685383,24.7,19.9,45138,3.9,5,230.8
10.37370990785957,25.6,14.0,46835,4.4,6,230.8
12.70711153506034,15.9,4.2,101740,2.7,2,230.8
11.243109505457587,21.3,5.6,73831,3.0,2,230.8
10.605371456538457,23.9,9.3,60379,3.5,2,230.8
12.025808969845663,18.2,5.9,80834,2.9,2,230.8
10.784606961398842,25.0,14.4,50183,3.5,5,230.8
11.31894015024496,24.8,12.3,55365,4.1,4,230.8
10.497946353595198,22.3,10.1,53809,3.6,5,230.8
10.694487133263578,21.4,12.0,55518,2.8,5,230.8
10.415442538332677,22.4,9.4,66720,3.9,2,230.8
9.941024156064854,23.8,13.0,48392,3.3,6,230.8
10.380001195584374,22.2,15.5,51031,3.4,5,230.8
10.226005739823366,21.8,14.8,51560,3.6,5,230.8
11.959058955800959,19.6,7.7,69880,2.9,2,230.8
10.515858423068785,23.1,15.7,48606,3.3,5,230.8
11.281560711996942,21.3,9.0,57367,2.6,5,230.8
10.579768290986172,18.8,7.8,67498,2.5,6,230.8
13.090691063269176,21.5,15.7,55280,4.9,2,230.8
11.608308369402781,23.2,15.7,52095,4.4,4,230.8
10.729175009727363,25.7,12.5,53187,3.8,5,230.8
11.772532084473726,23.7,17.0,49522,3.9,2,230.8
13.769122057490407,17.1,17.2,48409,3.5,1,230.8
10.741795121085199,23.2,11.5,55766,3.2,5,230.8
9.231906149890744,24.5,11.8,55444,2.7,6,230.8
10.479201636203978,22.1,16.1,47624,4.0,5,230.8
11.897629886990417,16.5,21.4,48883,3.6,4,230.8
10.554431576877635,23.0,10.8,53700,3.0,5,230.8
11.157920554320716,22.3,10.6,66151,3.4,2,230.8
9.547669384317377,24.1,10.3,53060,4.3,2,230.8
10.769179485646914,21.0,9.1,61341,2.9,5,230.8
8.67334187390617,26.5,9.7,58022,3.5,2,230.8
9.877656792501606,23.8,15.6,44968,3.9,6,230.8
9.944917362299268,25.8,12.6,49731,4.4,4,230.8
9.736724334658026,24.0,15.7,49639,4.0,6,230.8
9.857600669763652,24.4,12.4,52332,3.7,6,230.8
9.426338455129521,26.2,11.1,54265,3.5,5,230.8
12.041168520773287,21.6,8.9,69298,3.8,2,230.8
10.148040283087838,24.0,9.2,68162,2.8,3,230.8
9.431081038674082,25.4,12.2,49730,3.1,6,230.8
10.5395351410555,21.5,12.2,54718,3.8,2,230.8
10.120693511183584,25.7,13.6,46441,3.9,6,230.8
10.258501117148194,22.6,11.1,57436,3.6,6,230.8
9.721005982940808,24.1,10.7,53271,2.9,6,230.8
12.509032417333172,21.4,13.5,54674,3.6,3,230.8
10.080754690582811,22.1,15.5,44913,3.9,2,230.8
10.705354599810315,22.7,11.6,57193,3.1,2,230.8
9.919754525,25.1,9.2,56862,3.3,6,230.8
10.040463007563206,24.2,11.0,49972,4.3,6,230.8
10.451233167901064,25.5,11.0,58295,2.7,5,230.8
9.937454102099402,21.8,13.7,47554,4.7,4,230.8
9.279679850054796,23.3,17.7,47713,3.9,6,230.8
12.170699321673785,15.4,18.1,52269,3.2,4,230.8
9.624368710744834,25.6,8.4,60896,2.8,6,230.8
8.85907931788153,24.9,10.7,50300,3.1,2,230.8
12.106114179161342,22.3,15.1,50500,3.2,3,230.8
9.647304147143718,26.1,15.2,49287,5.5,4,230.8
11.584194410900087,20.7,19.2,48335,4.4,4,230.8
10.350766163457703,26.6,12.4,51487,3.5,5,230.8
9.019664010799474,26.8,9.8,60596,3.2,6,230.8
11.044009244281447,22.3,7.1,75534,2.9,3,230.8
10.237957786486668,22.9,13.4,44534,3.5,2,230.8
11.096455019685383,25.3,16.0,45130,3.6,5,230.8
10.247325453073348,23.8,8.5,60010,2.8,3,230.8
10.091376913633546,26.4,8.5,58380,3.1,6,230.8
10.436319256564733,24.1,7.1,67758,2.9,3,230.8
8.862766742283796,30.0,9.7,54282,2.4,6,218.2
8.201385955238608,30.2,12.7,51577,1.9,6,218.2
9.534812320874815,28.7,11.7,53359,3.1,6,218.2
9.428511581663834,30.0,15.2,44298,3.3,6,218.2
8.613775289262481,31.8,11.0,51210,2.4,6,218.2
10.15202590887028,23.3,7.9,62799,2.7,3,218.2
11.793650896005609,21.3,16.3,52320,2.8,4,218.2
10.179109695495468,24.6,8.8,63099,2.1,5,218.2
10.124548937646013,25.1,6.6,74646,2.0,4,218.2
9.961756460660103,22.6,10.6,59724,2.6,6,218.2
9.897217939522532,21.0,10.2,52683,2.1,5,218.2
9.58465875108751,29.0,9.0,57971,2.7,6,218.2
9.179881164491475,30.6,11.3,54865,2.5,6,218.2
9.911207675551266,25.9,8.0,60531,1.9,6,218.2
9.467382808295852,29.2,12.6,50356,2.7,6,218.2
9.832421104102268,25.7,7.6,67597,2.4,6,218.2
10.660735658502597,27.8,10.4,51939,2.6,5,218.2
9.334503014596605,31.4,9.4,56312,2.2,6,218.2
9.389741000342473,27.0,8.6,64190,2.7,6,218.2
9.151014905891367,24.3,11.2,52541,2.8,6,218.2
9.688746104486063,27.8,9.7,56338,3.2,5,218.2
9.773208009769208,30.3,9.4,53968,3.2,6,218.2
10.74761611027086,25.4,12.5,51317,3.2,5,218.2
9.750278096285621,22.4,12.3,54828,3.4,6,218.2
11.409574040846838,16.0,5.2,87267,1.7,3,218.2
9.106977858981029,23.9,12.7,54830,2.7,5,218.2
8.973478148521036,25.7,20.3,41101,2.2,6,218.2
9.745077815788486,25.5,9.0,61342,2.1,6,218.2
10.574874691313509,26.6,12.7,51805,3.3,5,218.2
9.749986661550366,33.0,7.8,55603,3.2,5,218.2
11.480970293728678,22.9,11.3,60367,2.4,4,218.2
9.132811169466946,26.4,11.2,51497,2.7,6,218.2
9.886392257107492,27.4,11.7,50893,3.0,6,218.2
9.665357258913595,27.8,11.4,53811,2.7,6,218.2
9.22276289197474,28.1,9.9,59367,2.1,6,218.2
8.852807917623322,29.1,10.0,54658,1.9,6,218.2
9.102977853647683,28.6,12.1,51861,2.3,6,218.2
9.417760962825156,27.1,6.8,65060,2.5,4,218.2
9.27995971385624,29.7,11.4,60306,2.6,3,218.2
9.612667227583843,26.5,8.4,56738,2.7,6,218.2
9.279213236262558,27.9,8.5,60859,2.3,6,218.2
9.733232896960311,28.0,9.9,55303,2.8,6,218.2
9.556409270127691,26.6,9.7,60044,2.2,3,218.2
9.906881785604144,23.8,11.0,55856,2.5,6,218.2
9.125653563808989,26.8,10.2,53500,2.5,6,218.2
9.16408698745872,26.6,9.7,60166,2.5,6,218.2
8.830835365537549,28.9,10.3,60312,2.0,6,218.2
9.689179849884317,24.5,7.4,64188,2.1,6,218.2
9.874727930864703,27.4,11.1,54663,2.8,6,218.2
10.522665212895898,25.2,10.2,60378,2.6,5,218.2
9.819127203918054,29.7,16.3,46715,2.4,5,218.2
11.926762100521316,15.0,15.8,64387,1.9,4,218.2
9.940060532766969,25.9,11.4,55405,3.0,3,218.2
9.232688775639945,28.4,12.5,52122,2.9,6,218.2
9.6097203364284,29.7,10.1,55486,2.0,6,218.2
10.435761507507989,26.2,14.6,48241,4.0,5,218.2
12.327891968851269,20.8,9.4,64878,2.8,3,218.2
9.320986892063246,23.2,10.7,49585,2.6,6,218.2
9.064852065227576,28.6,15.1,49956,2.0,6,218.2
9.376871242863814,23.1,6.9,69048,1.5,6,218.2
9.695848187757884,22.1,7.0,74794,3.2,3,218.2
9.99884318585288,24.5,12.4,56492,2.5,5,218.2
10.41655067124231,23.6,9.2,63491,2.0,6,218.2
10.596184631815689,23.6,11.3,59552,4.4,5,218.2
9.620063070336988,24.0,8.6,64271,2.1,3,218.2
9.265775078864284,28.0,9.2,59558,1.9,6,218.2
9.068776807654396,32.1,13.9,50530,2.8,6,218.2
8.960724500330858,25.3,11.6,56541,2.9,6,218.2
9.21074029199751,28.0,13.9,49966,2.4,6,218.2
10.667326161218606,22.4,11.8,58465,2.6,5,218.2
9.535390480896702,27.2,9.1,53147,2.0,6,218.2
8.706324840138741,26.4,9.4,60627,1.9,6,218.2
9.632334782035558,29.3,13.5,54313,2.5,6,218.2
9.097171673870545,27.6,9.7,55322,2.2,6,218.2
10.130463749870515,24.5,8.1,66360,1.9,4,218.2
8.815963560853438,30.1,11.1,55865,1.8,6,218.2
13.096440258050944,17.5,9.9,68479,2.5,3,218.2
11.446080285540736,22.8,11.8,56337,2.3,3,218.2
9.836278802842678,25.4,10.6,56170,2.3,6,218.2
8.51097389160232,30.7,14.3,48754,2.8,6,218.2
9.181940897454485,29.8,11.2,56698,2.4,6,218.2
12.06268714599424,21.5,12.4,59865,3.0,3,218.2
9.356948391612272,28.7,7.9,58862,2.0,6,218.2
10.460528600099082,19.8,6.3,70162,1.8,6,218.2
11.493803805762642,15.6,18.9,57464,1.6,4,218.2
9.735364715141987,25.8,11.4,56954,3.0,6,218.2
8.731013415269564,28.1,12.8,47781,2.0,6,218.2
9.422220731011683,26.9,13.4,49887,3.5,6,218.2
8.85666093701725,27.9,13.1,47905,2.7,6,218.2
10.468971801605917,23.6,14.7,48226,3.4,5,218.2
10.840697934662787,20.8,7.1,78192,2.3,3,218.2
10.005231536419412,24.4,8.8,65849,2.3,4,218.2
8.764365720529808,29.2,13.0,46725,2.7,6,218.2
10.498966775917914,24.3,13.7,52093,3.3,5,218.2
9.260938424739274,29.4,9.1,54433,2.6,6,218.2
9.904986428659864,25.5,9.8,61807,2.7,6,218.2
11.538008245337691,20.2,13.8,60059,2.5,4,218.2
8.916506080039204,26.5,9.8,58587,2.7,5,218.2
9.448648359810164,29.4,10.6,54802,2.6,6,218.2
9.429074214801693,26.5,18.9,44423,4.0,6,227.6
8.971956271245688,26.7,13.1,50646,3.5,6,227.6
9.69239608224606,21.4,15.5,49332,4.6,5,227.6
8.405814603432848,26.6,12.8,47634,2.6,6,227.6
10.170150257763833,24.8,14.5,49991,3.3,5,227.6
9.592468614719909,24.8,16.0,41807,4.2,6,227.6
9.169414205363537,25.5,13.3,47529,3.0,6,227.6
11.108949247913483,20.2,9.6,65953,3.5,3,227.6
7.874739125171811,31.4,10.3,50981,2.6,6,227.6
8.104703468371108,33.8,17.2,41129,4.0,6,227.6
9.904287232706693,24.8,16.5,44475,3.8,6,227.6
7.886457270977689,34.0,12.4,43274,2.4,6,227.6
7.603897968521881,28.1,13.1,51235,2.4,6,227.6
8.986946789406764,29.4,10.7,52681,3.2,6,227.6
9.074520648833648,26.8,16.0,44467,3.5,6,227.6
9.01602720232985,26.8,10.7,58371,4.8,6,227.6
7.466799475018602,33.4,11.2,46818,2.5,6,227.6
10.469340988688563,23.3,15.4,47864,3.4,5,227.6
10.571829614177101,20.3,17.7,43852,4.0,5,227.6
7.962763930168115,34.2,13.6,44774,3.0,6,227.6
9.837240906717202,25.4,10.9,50605,3.5,6,227.6
8.946765374867635,26.2,13.3,50949,3.5,4,227.6
11.707150888767007,15.7,17.0,57120,3.1,4,227.6
7.955074273262696,26.5,11.3,46962,2.4,6,227.6
7.827639546366422,36.2,17.7,37360,3.3,6,227.6
10.265035603577836,20.5,12.0,53840,2.4,5,227.6
8.731820582962108,28.0,11.9,50261,2.8,6,227.6
10.50813133450467,15.0,13.2,56206,2.5,5,227.6
10.43084575693648,14.7,11.6,56052,2.6,5,227.6
10.151596849868087,21.8,9.3,58033,3.6,5,227.6
10.39191418135864,11.1,10.3,50856,4.8,5,227.6
7.868254265520613,33.5,11.4,49626,2.2,6,227.6
7.821242083523558,33.7,12.5,41906,3.2,6,227.6
8.900685318713995,16.9,10.9,61614,2.8,6,227.6
8.705165419719007,20.4,7.5,65771,2.0,6,227.6
7.113142108707088,30.7,11.3,51606,2.0,6,227.6
8.708804795117285,33.0,14.5,43083,3.6,6,227.6
7.866338923046544,17.4,14.1,51559,2.0,6,227.6
8.613775289262481,29.1,14.3,45570,2.9,6,227.6
10.440302508763368,24.9,10.4,57934,3.2,3,227.6
8.293549515060345,19.7,10.5,60808,2.2,6,227.6
7.506042178518122,30.8,11.7,54058,2.5,6,227.6
9.49408972140025,26.1,10.5,56330,3.0,4,227.6
9.850930301797453,25.0,7.6,69246,3.3,4,227.6
7.952263308657046,37.4,15.0,44271,2.8,6,227.6
13.300603282245369,19.0,5.5,87087,2.9,2,227.6
8.279950715722526,19.2,12.4,63248,2.4,5,227.6
8.897135342293316,27.7,11.1,56005,3.2,3,227.6
7.830822995135316,28.9,12.1,64399,2.4,6,227.6
9.901736019497323,24.9,16.0,44571,4.0,5,227.6
7.353081920515432,26.0,10.3,59240,2.8,6,227.6
11.306552989656216,19.0,10.6,70807,3.6,2,227.6
8.014335737299424,30.2,12.7,44439,2.5,6,227.6
9.18512512283512,27.4,12.9,47153,5.9,2,227.6
7.953318346560431,30.1,9.1,50267,2.2,6,227.6
10.416520737844118,19.2,16.1,47982,3.5,5,227.6
10.258991811490521,26.2,10.5,58017,2.6,5,227.6
9.388570235866881,29.5,9.6,51712,3.1,6,227.6
9.182249491809657,28.7,11.2,51066,2.6,6,227.6
8.330140460246382,23.7,9.4,67220,2.1,6,227.6
10.424689159126888,22.9,7.9,71770,3.6,2,227.6
8.724369949208368,28.5,11.4,51514,2.3,6,227.6
10.37726530082638,26.0,19.5,42479,4.3,5,227.6
8.6164953924901,33.1,11.4,49287,2.8,6,227.6
7.889084407035514,22.7,11.1,53785,3.3,6,227.6
9.225819942824568,25.9,9.1,59567,2.3,6,227.6
